191TRE0123;920892;1;10-2-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0124;920892;1;10-3-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0125;920892;1;10-3-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0126;920892;1;10-4-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT DN APRL2018
191TRE0127;920892;1;10-4-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT DN APRL2018
191TRE0128;920892;1;10-5-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT APRL 2018
191TRE0129;921578;1;10-2-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT D NOR JAN 2016
191TRE0130;921578;1;10-3-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT D NOR PEB 2016
191TRE0131;921578;1;10-4-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR MRT'16
191TRE0132;921578;1;10-6-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR MEI'16
191TRE0133;921578;1;10-7-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR JUNI'16
191TRE0134;921578;1;10-8-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR JULI'16
191TRE0135;921578;1;10-9-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR AGTS'16
191TRE0136;921578;1;10-10-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR SEPT'16
191TRE0137;921578;1;10-11-2016;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR OKT'16
191TRE0138;921578;1;10-1-2017;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR DES'16
191TRE0139;921578;1;10-2-2017;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR PEB'17
191TRE0140;921578;1;10-3-2017;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR MRT'17
191TRE0141;921578;1;10-4-2017;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR MRT'17
191TRE0142;921578;1;10-5-2017;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR APRL'17
191TRE0143;921578;1;10-6-2017;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR MEI'17
191TRE0144;921578;1;10-7-2017;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR JUNI'17
191TRE0145;921578;1;10-8-2017;65000;65000;0;1;1;65000;65000;;DENDA GGL DBT DILUAR NOR JULI'17
191TRE0146;921578;1;10-10-2017;65000;65000;0;1;1;65000;65000;;DEND GGL DBT PIJ DILUAR NOR SEPT'17
191TRE0147;921578;1;10-1-2018;65000;65000;0;1;1;65000;65000;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0148;921578;1;10-2-2018;65000;65000;0;1;1;65000;65000;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0149;921578;1;10-4-2018;65000;65000;0;1;1;65000;65000;;DEND GGL DBT DN APRL2018
191TRE0150;921578;1;10-5-2018;65000;65000;0;1;1;65000;65000;;DEND GGL DBT APRL 2018
191TRE0151;962205;1;10-8-2017;67500;67500;0;1;1;67500;67500;;DENDA GGL DBT DILUAR NOR JULI'17
191TRE0152;962205;1;10-8-2017;67500;67500;0;1;1;67500;67500;;DENDA GGL DBT DILUAR NOR JULI'17
191TRE0153;962205;1;10-9-2017;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR AGTS'17
191TRE0154;962205;1;10-9-2017;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR AGTS'17
191TRE0155;962205;1;10-10-2017;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR SEPT'17
191TRE0156;962205;1;10-10-2017;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR SEPT'17
191TRE0157;962205;1;10-11-2017;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR OKT'17
191TRE0158;962205;1;10-11-2017;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR OKT'17
191TRE0159;962205;1;10-12-2017;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0160;962205;1;10-12-2017;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0161;962205;1;10-1-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0162;962205;1;10-1-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0163;962205;1;10-2-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0164;962205;1;10-2-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0165;962205;1;10-3-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0166;962205;1;10-3-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0167;962205;1;10-4-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT DN APRL2018
191TRE0168;962205;1;10-4-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT DN APRL2018
191TRE0169;962205;1;10-5-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT APRL 2018
